transferring data
Mon Jun 21 12:23:21 PDT 2021

Finished transferring
Mon Jun 21 12:23:23 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : HistoKTconfigs/BACH_transformed-configAdas.yaml
    data                : /localscratch/zhan8425.5632356.0        
    output              : .Adas-output/BACH_transformed           
    checkpoint          : .Adas-checkpoint/BACH_transformed       
    resume              : None                                    
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            Adas                
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.03                
    early_stop_threshold -1.0                
    optimizer_kwargs     {'momentum': 0.9, 'weight_decay': 0.0005, 'beta': 0.98, 'linear': 0.0, 'gamma': 0.5, 'step_size': 25.0}
    scheduler_kwargs     {}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           250                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
Adas on BACH_transformed: T 1/3 | E 1/250 Ended | E Time: 9.927s | ~Time Left: 2471.929s |  Train Loss: 1.9119 | Train Acc. 29.9582% | Test Loss: 10.6001 | Test Acc. 27.9167%
Adas on BACH_transformed: T 2/3 | E 113/250 Ended | E Time: 7.002s | ~Time Left: 959.241s |  Train Loss: 0.4866 | Train Acc. 80.7933% | Test Loss: 0.6070 | Test Acc. 77.5000%
Adas on BACH_transformed: T 2/3 | E 114/250 Ended | E Time: 7.086s | ~Time Left: 963.670s |  Train Loss: 0.4304 | Train Acc. 83.9248% | Test Loss: 0.8924 | Test Acc. 70.0000%
Adas on BACH_transformed: T 2/3 | E 115/250 Ended | E Time: 7.382s | ~Time Left: 996.625s |  Train Loss: 0.4564 | Train Acc. 81.7328% | Test Loss: 0.7377 | Test Acc. 71.2500%
Adas on BACH_transformed: T 2/3 | E 116/250 Ended | E Time: 7.060s | ~Time Left: 946.035s |  Train Loss: 0.4254 | Train Acc. 83.2985% | Test Loss: 0.7036 | Test Acc. 74.5833%
Adas on BACH_transformed: T 2/3 | E 117/250 Ended | E Time: 6.984s | ~Time Left: 928.923s |  Train Loss: 0.4555 | Train Acc. 83.6117% | Test Loss: 0.7054 | Test Acc. 71.6667%
Adas on BACH_transformed: T 2/3 | E 118/250 Ended | E Time: 6.999s | ~Time Left: 923.915s |  Train Loss: 0.3850 | Train Acc. 85.1775% | Test Loss: 0.5578 | Test Acc. 78.3333%
Adas on BACH_transformed: T 2/3 | E 119/250 Ended | E Time: 7.348s | ~Time Left: 962.576s |  Train Loss: 0.4030 | Train Acc. 84.5511% | Test Loss: 0.6535 | Test Acc. 77.5000%
Adas on BACH_transformed: T 2/3 | E 120/250 Ended | E Time: 6.990s | ~Time Left: 908.721s |  Train Loss: 0.3785 | Train Acc. 85.0731% | Test Loss: 0.8408 | Test Acc. 67.9167%
Adas on BACH_transformed: T 2/3 | E 121/250 Ended | E Time: 6.988s | ~Time Left: 901.406s |  Train Loss: 0.3789 | Train Acc. 85.5950% | Test Loss: 0.6191 | Test Acc. 74.1667%
Adas on BACH_transformed: T 2/3 | E 122/250 Ended | E Time: 7.287s | ~Time Left: 932.797s |  Train Loss: 0.3678 | Train Acc. 85.8038% | Test Loss: 0.5623 | Test Acc. 78.3333%
Adas on BACH_transformed: T 2/3 | E 123/250 Ended | E Time: 6.989s | ~Time Left: 887.596s |  Train Loss: 0.4138 | Train Acc. 83.5073% | Test Loss: 0.9889 | Test Acc. 70.4167%
Adas on BACH_transformed: T 2/3 | E 124/250 Ended | E Time: 7.457s | ~Time Left: 939.577s |  Train Loss: 0.3908 | Train Acc. 85.4906% | Test Loss: 0.6592 | Test Acc. 75.0000%
Adas on BACH_transformed: T 2/3 | E 125/250 Ended | E Time: 6.899s | ~Time Left: 862.360s |  Train Loss: 0.3563 | Train Acc. 86.4301% | Test Loss: 0.5771 | Test Acc. 81.6667%
Adas on BACH_transformed: T 2/3 | E 126/250 Ended | E Time: 6.978s | ~Time Left: 865.253s |  Train Loss: 0.4091 | Train Acc. 83.9248% | Test Loss: 0.5616 | Test Acc. 77.9167%
Adas on BACH_transformed: T 2/3 | E 127/250 Ended | E Time: 6.917s | ~Time Left: 850.796s |  Train Loss: 0.3754 | Train Acc. 84.3424% | Test Loss: 0.6118 | Test Acc. 76.6667%
Adas on BACH_transformed: T 2/3 | E 128/250 Ended | E Time: 6.894s | ~Time Left: 841.103s |  Train Loss: 0.4134 | Train Acc. 84.0292% | Test Loss: 0.5665 | Test Acc. 77.9167%
Adas on BACH_transformed: T 2/3 | E 129/250 Ended | E Time: 6.913s | ~Time Left: 836.513s |  Train Loss: 0.3421 | Train Acc. 86.9520% | Test Loss: 0.4760 | Test Acc. 81.6667%
Adas on BACH_transformed: T 2/3 | E 130/250 Ended | E Time: 7.318s | ~Time Left: 878.118s |  Train Loss: 0.3513 | Train Acc. 86.6388% | Test Loss: 0.5238 | Test Acc. 80.4167%
Adas on BACH_transformed: T 2/3 | E 131/250 Ended | E Time: 7.128s | ~Time Left: 848.239s |  Train Loss: 0.3690 | Train Acc. 84.5511% | Test Loss: 0.6928 | Test Acc. 75.8333%
Adas on BACH_transformed: T 2/3 | E 132/250 Ended | E Time: 6.986s | ~Time Left: 824.305s |  Train Loss: 0.3302 | Train Acc. 87.1608% | Test Loss: 0.5039 | Test Acc. 81.2500%
Adas on BACH_transformed: T 2/3 | E 133/250 Ended | E Time: 6.908s | ~Time Left: 808.269s |  Train Loss: 0.3334 | Train Acc. 87.4739% | Test Loss: 0.6684 | Test Acc. 74.5833%
Adas on BACH_transformed: T 2/3 | E 134/250 Ended | E Time: 7.030s | ~Time Left: 815.451s |  Train Loss: 0.3451 | Train Acc. 86.9520% | Test Loss: 0.7353 | Test Acc. 75.8333%
Adas on BACH_transformed: T 2/3 | E 135/250 Ended | E Time: 7.303s | ~Time Left: 839.853s |  Train Loss: 0.3375 | Train Acc. 86.3257% | Test Loss: 0.4998 | Test Acc. 81.2500%
Adas on BACH_transformed: T 2/3 | E 136/250 Ended | E Time: 6.949s | ~Time Left: 792.168s |  Train Loss: 0.2896 | Train Acc. 88.2046% | Test Loss: 0.6890 | Test Acc. 77.0833%
Adas on BACH_transformed: T 2/3 | E 137/250 Ended | E Time: 7.025s | ~Time Left: 793.811s |  Train Loss: 0.3141 | Train Acc. 87.7871% | Test Loss: 0.5794 | Test Acc. 77.9167%
Adas on BACH_transformed: T 2/3 | E 138/250 Ended | E Time: 6.929s | ~Time Left: 776.005s |  Train Loss: 0.3100 | Train Acc. 88.3090% | Test Loss: 0.6753 | Test Acc. 77.9167%
Adas on BACH_transformed: T 2/3 | E 139/250 Ended | E Time: 7.026s | ~Time Left: 779.842s |  Train Loss: 0.3059 | Train Acc. 88.7265% | Test Loss: 0.5646 | Test Acc. 77.5000%
Adas on BACH_transformed: T 2/3 | E 140/250 Ended | E Time: 6.925s | ~Time Left: 761.765s |  Train Loss: 0.3418 | Train Acc. 86.2213% | Test Loss: 0.9658 | Test Acc. 65.8333%
Adas on BACH_transformed: T 2/3 | E 141/250 Ended | E Time: 7.268s | ~Time Left: 792.172s |  Train Loss: 0.3024 | Train Acc. 89.3528% | Test Loss: 0.6005 | Test Acc. 78.3333%
Adas on BACH_transformed: T 2/3 | E 142/250 Ended | E Time: 7.049s | ~Time Left: 761.276s |  Train Loss: 0.3186 | Train Acc. 88.6221% | Test Loss: 0.7096 | Test Acc. 75.8333%
Adas on BACH_transformed: T 2/3 | E 143/250 Ended | E Time: 7.098s | ~Time Left: 759.468s |  Train Loss: 0.3440 | Train Acc. 86.6388% | Test Loss: 0.6131 | Test Acc. 79.1667%
Adas on BACH_transformed: T 2/3 | E 144/250 Ended | E Time: 6.979s | ~Time Left: 739.766s |  Train Loss: 0.2813 | Train Acc. 89.4572% | Test Loss: 0.6084 | Test Acc. 75.4167%
Adas on BACH_transformed: T 2/3 | E 145/250 Ended | E Time: 7.258s | ~Time Left: 762.131s |  Train Loss: 0.3106 | Train Acc. 87.7871% | Test Loss: 0.5427 | Test Acc. 81.2500%
Adas on BACH_transformed: T 2/3 | E 146/250 Ended | E Time: 6.999s | ~Time Left: 727.896s |  Train Loss: 0.2875 | Train Acc. 88.2046% | Test Loss: 0.4885 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 147/250 Ended | E Time: 7.150s | ~Time Left: 736.493s |  Train Loss: 0.2672 | Train Acc. 90.1879% | Test Loss: 0.5942 | Test Acc. 79.5833%
Adas on BACH_transformed: T 2/3 | E 148/250 Ended | E Time: 6.992s | ~Time Left: 713.178s |  Train Loss: 0.2736 | Train Acc. 88.8309% | Test Loss: 0.6061 | Test Acc. 78.7500%
Adas on BACH_transformed: T 2/3 | E 149/250 Ended | E Time: 6.944s | ~Time Left: 701.309s |  Train Loss: 0.2605 | Train Acc. 90.5010% | Test Loss: 0.4408 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 150/250 Ended | E Time: 6.990s | ~Time Left: 699.035s |  Train Loss: 0.2737 | Train Acc. 89.1441% | Test Loss: 0.4607 | Test Acc. 84.1667%
Adas on BACH_transformed: T 2/3 | E 151/250 Ended | E Time: 7.249s | ~Time Left: 717.619s |  Train Loss: 0.2321 | Train Acc. 91.6493% | Test Loss: 0.3891 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 152/250 Ended | E Time: 6.950s | ~Time Left: 681.069s |  Train Loss: 0.2321 | Train Acc. 92.0668% | Test Loss: 0.4907 | Test Acc. 80.0000%
Adas on BACH_transformed: T 2/3 | E 153/250 Ended | E Time: 7.011s | ~Time Left: 680.097s |  Train Loss: 0.2590 | Train Acc. 89.9791% | Test Loss: 0.5646 | Test Acc. 80.0000%
Adas on BACH_transformed: T 2/3 | E 154/250 Ended | E Time: 6.915s | ~Time Left: 663.851s |  Train Loss: 0.2402 | Train Acc. 90.0835% | Test Loss: 0.5407 | Test Acc. 80.4167%
Adas on BACH_transformed: T 2/3 | E 155/250 Ended | E Time: 8.087s | ~Time Left: 768.305s |  Train Loss: 0.2484 | Train Acc. 91.5449% | Test Loss: 0.4624 | Test Acc. 84.1667%
Adas on BACH_transformed: T 2/3 | E 156/250 Ended | E Time: 7.251s | ~Time Left: 681.626s |  Train Loss: 0.2175 | Train Acc. 92.0668% | Test Loss: 0.5321 | Test Acc. 82.5000%
Adas on BACH_transformed: T 2/3 | E 157/250 Ended | E Time: 6.977s | ~Time Left: 648.841s |  Train Loss: 0.2265 | Train Acc. 91.7537% | Test Loss: 0.4429 | Test Acc. 84.1667%
Adas on BACH_transformed: T 2/3 | E 158/250 Ended | E Time: 6.972s | ~Time Left: 641.433s |  Train Loss: 0.2281 | Train Acc. 91.7537% | Test Loss: 0.3960 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 159/250 Ended | E Time: 6.968s | ~Time Left: 634.095s |  Train Loss: 0.2327 | Train Acc. 90.1879% | Test Loss: 0.5226 | Test Acc. 80.8333%
Adas on BACH_transformed: T 2/3 | E 160/250 Ended | E Time: 7.115s | ~Time Left: 640.382s |  Train Loss: 0.2150 | Train Acc. 92.3800% | Test Loss: 0.6444 | Test Acc. 79.1667%
Adas on BACH_transformed: T 2/3 | E 161/250 Ended | E Time: 6.934s | ~Time Left: 617.098s |  Train Loss: 0.2252 | Train Acc. 91.3361% | Test Loss: 0.4904 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 162/250 Ended | E Time: 7.254s | ~Time Left: 638.391s |  Train Loss: 0.2118 | Train Acc. 91.7537% | Test Loss: 0.4638 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 163/250 Ended | E Time: 6.962s | ~Time Left: 605.673s |  Train Loss: 0.1913 | Train Acc. 93.7370% | Test Loss: 0.3865 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 164/250 Ended | E Time: 7.132s | ~Time Left: 613.365s |  Train Loss: 0.1772 | Train Acc. 93.7370% | Test Loss: 0.5120 | Test Acc. 81.2500%
Adas on BACH_transformed: T 2/3 | E 165/250 Ended | E Time: 6.941s | ~Time Left: 589.953s |  Train Loss: 0.2323 | Train Acc. 90.9186% | Test Loss: 0.5802 | Test Acc. 80.0000%
Adas on BACH_transformed: T 2/3 | E 166/250 Ended | E Time: 7.013s | ~Time Left: 589.075s |  Train Loss: 0.1867 | Train Acc. 93.1106% | Test Loss: 0.4650 | Test Acc. 83.7500%
Adas on BACH_transformed: T 2/3 | E 167/250 Ended | E Time: 6.963s | ~Time Left: 577.948s |  Train Loss: 0.1848 | Train Acc. 92.0668% | Test Loss: 0.4983 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 168/250 Ended | E Time: 7.143s | ~Time Left: 585.740s |  Train Loss: 0.2172 | Train Acc. 92.1712% | Test Loss: 0.4484 | Test Acc. 81.6667%
Adas on BACH_transformed: T 2/3 | E 169/250 Ended | E Time: 6.932s | ~Time Left: 561.514s |  Train Loss: 0.2494 | Train Acc. 89.8747% | Test Loss: 0.4586 | Test Acc. 81.6667%
Adas on BACH_transformed: T 2/3 | E 170/250 Ended | E Time: 7.145s | ~Time Left: 571.602s |  Train Loss: 0.1952 | Train Acc. 92.2756% | Test Loss: 0.4029 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 171/250 Ended | E Time: 6.956s | ~Time Left: 549.564s |  Train Loss: 0.1971 | Train Acc. 92.4843% | Test Loss: 0.5126 | Test Acc. 81.2500%
Adas on BACH_transformed: T 2/3 | E 172/250 Ended | E Time: 6.993s | ~Time Left: 545.476s |  Train Loss: 0.1923 | Train Acc. 93.1106% | Test Loss: 0.4455 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 173/250 Ended | E Time: 7.013s | ~Time Left: 540.024s |  Train Loss: 0.1729 | Train Acc. 93.7370% | Test Loss: 0.4218 | Test Acc. 80.4167%
Adas on BACH_transformed: T 2/3 | E 174/250 Ended | E Time: 7.420s | ~Time Left: 563.926s |  Train Loss: 0.1646 | Train Acc. 93.4238% | Test Loss: 0.4789 | Test Acc. 82.9167%
Adas on BACH_transformed: T 2/3 | E 175/250 Ended | E Time: 7.107s | ~Time Left: 533.034s |  Train Loss: 0.1621 | Train Acc. 93.4238% | Test Loss: 0.4269 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 176/250 Ended | E Time: 6.987s | ~Time Left: 517.015s |  Train Loss: 0.1658 | Train Acc. 94.2589% | Test Loss: 0.4395 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 177/250 Ended | E Time: 7.068s | ~Time Left: 515.988s |  Train Loss: 0.1524 | Train Acc. 94.2589% | Test Loss: 0.4083 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 178/250 Ended | E Time: 7.012s | ~Time Left: 504.842s |  Train Loss: 0.1664 | Train Acc. 93.8413% | Test Loss: 0.4912 | Test Acc. 80.4167%
Adas on BACH_transformed: T 2/3 | E 179/250 Ended | E Time: 6.902s | ~Time Left: 490.033s |  Train Loss: 0.1673 | Train Acc. 93.9457% | Test Loss: 0.5251 | Test Acc. 81.6667%
Adas on BACH_transformed: T 2/3 | E 180/250 Ended | E Time: 6.885s | ~Time Left: 481.954s |  Train Loss: 0.1441 | Train Acc. 95.9290% | Test Loss: 0.3883 | Test Acc. 83.7500%
Adas on BACH_transformed: T 2/3 | E 181/250 Ended | E Time: 7.614s | ~Time Left: 525.347s |  Train Loss: 0.1687 | Train Acc. 94.0501% | Test Loss: 0.5095 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 182/250 Ended | E Time: 7.009s | ~Time Left: 476.634s |  Train Loss: 0.1911 | Train Acc. 92.4843% | Test Loss: 0.4194 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 183/250 Ended | E Time: 6.941s | ~Time Left: 465.046s |  Train Loss: 0.1498 | Train Acc. 95.0939% | Test Loss: 0.4327 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 184/250 Ended | E Time: 6.975s | ~Time Left: 460.383s |  Train Loss: 0.1701 | Train Acc. 93.8413% | Test Loss: 0.4459 | Test Acc. 82.9167%
Adas on BACH_transformed: T 2/3 | E 185/250 Ended | E Time: 7.677s | ~Time Left: 499.026s |  Train Loss: 0.1601 | Train Acc. 94.3633% | Test Loss: 0.4456 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 186/250 Ended | E Time: 7.043s | ~Time Left: 450.735s |  Train Loss: 0.1416 | Train Acc. 95.0939% | Test Loss: 0.3613 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 187/250 Ended | E Time: 7.008s | ~Time Left: 441.528s |  Train Loss: 0.1786 | Train Acc. 93.6326% | Test Loss: 0.4168 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 188/250 Ended | E Time: 6.902s | ~Time Left: 427.937s |  Train Loss: 0.1490 | Train Acc. 94.9896% | Test Loss: 0.4627 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 189/250 Ended | E Time: 7.374s | ~Time Left: 449.791s |  Train Loss: 0.1304 | Train Acc. 95.3027% | Test Loss: 0.5293 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 190/250 Ended | E Time: 6.945s | ~Time Left: 416.731s |  Train Loss: 0.1164 | Train Acc. 97.0772% | Test Loss: 0.4088 | Test Acc. 84.5833%
Adas on BACH_transformed: T 2/3 | E 191/250 Ended | E Time: 7.023s | ~Time Left: 414.334s |  Train Loss: 0.1172 | Train Acc. 95.6159% | Test Loss: 0.3587 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 192/250 Ended | E Time: 6.900s | ~Time Left: 400.200s |  Train Loss: 0.1493 | Train Acc. 94.0501% | Test Loss: 0.4562 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 193/250 Ended | E Time: 7.572s | ~Time Left: 431.630s |  Train Loss: 0.1389 | Train Acc. 94.8852% | Test Loss: 0.4539 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 194/250 Ended | E Time: 6.922s | ~Time Left: 387.615s |  Train Loss: 0.1400 | Train Acc. 94.2589% | Test Loss: 0.3852 | Test Acc. 87.5000%
Adas on BACH_transformed: T 2/3 | E 195/250 Ended | E Time: 6.910s | ~Time Left: 380.034s |  Train Loss: 0.1236 | Train Acc. 96.3466% | Test Loss: 0.4600 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 196/250 Ended | E Time: 7.069s | ~Time Left: 381.710s |  Train Loss: 0.1324 | Train Acc. 95.3027% | Test Loss: 0.3881 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 197/250 Ended | E Time: 7.059s | ~Time Left: 374.106s |  Train Loss: 0.1312 | Train Acc. 95.6159% | Test Loss: 0.4460 | Test Acc. 84.5833%
Adas on BACH_transformed: T 2/3 | E 198/250 Ended | E Time: 6.979s | ~Time Left: 362.919s |  Train Loss: 0.1461 | Train Acc. 94.7808% | Test Loss: 0.3850 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 199/250 Ended | E Time: 7.256s | ~Time Left: 370.078s |  Train Loss: 0.1222 | Train Acc. 96.2422% | Test Loss: 0.4095 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 200/250 Ended | E Time: 6.929s | ~Time Left: 346.458s |  Train Loss: 0.1166 | Train Acc. 95.6159% | Test Loss: 0.4753 | Test Acc. 83.3333%
Adas on BACH_transformed: T 2/3 | E 201/250 Ended | E Time: 7.754s | ~Time Left: 379.928s |  Train Loss: 0.1296 | Train Acc. 95.5115% | Test Loss: 0.4295 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 202/250 Ended | E Time: 6.932s | ~Time Left: 332.714s |  Train Loss: 0.1240 | Train Acc. 95.3027% | Test Loss: 0.4479 | Test Acc. 82.5000%
Adas on BACH_transformed: T 2/3 | E 203/250 Ended | E Time: 6.939s | ~Time Left: 326.139s |  Train Loss: 0.1302 | Train Acc. 95.6159% | Test Loss: 0.4344 | Test Acc. 89.1667%
Adas on BACH_transformed: T 2/3 | E 204/250 Ended | E Time: 6.944s | ~Time Left: 319.418s |  Train Loss: 0.1307 | Train Acc. 95.6159% | Test Loss: 0.3825 | Test Acc. 85.0000%
Adas on BACH_transformed: T 2/3 | E 205/250 Ended | E Time: 7.431s | ~Time Left: 334.416s |  Train Loss: 0.1091 | Train Acc. 96.3466% | Test Loss: 0.3913 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 206/250 Ended | E Time: 7.326s | ~Time Left: 322.348s |  Train Loss: 0.1217 | Train Acc. 96.1378% | Test Loss: 0.4276 | Test Acc. 82.5000%
Adas on BACH_transformed: T 2/3 | E 207/250 Ended | E Time: 6.969s | ~Time Left: 299.656s |  Train Loss: 0.1082 | Train Acc. 96.2422% | Test Loss: 0.4871 | Test Acc. 84.5833%
Adas on BACH_transformed: T 2/3 | E 208/250 Ended | E Time: 6.959s | ~Time Left: 292.260s |  Train Loss: 0.1254 | Train Acc. 95.9290% | Test Loss: 0.3867 | Test Acc. 89.1667%
Adas on BACH_transformed: T 2/3 | E 209/250 Ended | E Time: 6.957s | ~Time Left: 285.238s |  Train Loss: 0.1007 | Train Acc. 96.2422% | Test Loss: 0.4599 | Test Acc. 82.9167%
Adas on BACH_transformed: T 2/3 | E 210/250 Ended | E Time: 7.256s | ~Time Left: 290.243s |  Train Loss: 0.1061 | Train Acc. 96.0334% | Test Loss: 0.4269 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 211/250 Ended | E Time: 6.957s | ~Time Left: 271.336s |  Train Loss: 0.1063 | Train Acc. 96.6597% | Test Loss: 0.5090 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 212/250 Ended | E Time: 7.175s | ~Time Left: 272.652s |  Train Loss: 0.0957 | Train Acc. 96.6597% | Test Loss: 0.4994 | Test Acc. 82.0833%
Adas on BACH_transformed: T 2/3 | E 213/250 Ended | E Time: 7.569s | ~Time Left: 280.040s |  Train Loss: 0.1250 | Train Acc. 95.0939% | Test Loss: 0.3620 | Test Acc. 88.3333%
Adas on BACH_transformed: T 2/3 | E 214/250 Ended | E Time: 6.994s | ~Time Left: 251.798s |  Train Loss: 0.1044 | Train Acc. 96.5553% | Test Loss: 0.4594 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 215/250 Ended | E Time: 6.938s | ~Time Left: 242.826s |  Train Loss: 0.1095 | Train Acc. 95.8246% | Test Loss: 0.4092 | Test Acc. 87.9167%
Adas on BACH_transformed: T 2/3 | E 216/250 Ended | E Time: 7.001s | ~Time Left: 238.051s |  Train Loss: 0.0959 | Train Acc. 96.6597% | Test Loss: 0.4199 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 217/250 Ended | E Time: 7.205s | ~Time Left: 237.763s |  Train Loss: 0.0955 | Train Acc. 96.9729% | Test Loss: 0.4459 | Test Acc. 85.4167%
Adas on BACH_transformed: T 2/3 | E 218/250 Ended | E Time: 6.930s | ~Time Left: 221.750s |  Train Loss: 0.0910 | Train Acc. 97.1816% | Test Loss: 0.4253 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 219/250 Ended | E Time: 6.981s | ~Time Left: 216.397s |  Train Loss: 0.0983 | Train Acc. 96.5553% | Test Loss: 0.3367 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 220/250 Ended | E Time: 6.980s | ~Time Left: 209.393s |  Train Loss: 0.0962 | Train Acc. 96.7641% | Test Loss: 0.3762 | Test Acc. 84.5833%
Adas on BACH_transformed: T 2/3 | E 221/250 Ended | E Time: 7.160s | ~Time Left: 207.642s |  Train Loss: 0.0954 | Train Acc. 96.6597% | Test Loss: 0.3575 | Test Acc. 88.7500%
Adas on BACH_transformed: T 2/3 | E 222/250 Ended | E Time: 6.986s | ~Time Left: 195.611s |  Train Loss: 0.1061 | Train Acc. 96.4509% | Test Loss: 0.4055 | Test Acc. 85.4167%
Adas on BACH_transformed: T 2/3 | E 223/250 Ended | E Time: 7.038s | ~Time Left: 190.028s |  Train Loss: 0.1004 | Train Acc. 96.8685% | Test Loss: 0.4052 | Test Acc. 87.9167%
Adas on BACH_transformed: T 2/3 | E 224/250 Ended | E Time: 6.970s | ~Time Left: 181.207s |  Train Loss: 0.1001 | Train Acc. 96.5553% | Test Loss: 0.4434 | Test Acc. 83.7500%
Adas on BACH_transformed: T 2/3 | E 225/250 Ended | E Time: 7.048s | ~Time Left: 176.206s |  Train Loss: 0.0792 | Train Acc. 96.9729% | Test Loss: 0.3470 | Test Acc. 88.3333%
Adas on BACH_transformed: T 2/3 | E 226/250 Ended | E Time: 7.068s | ~Time Left: 169.627s |  Train Loss: 0.0997 | Train Acc. 96.3466% | Test Loss: 0.4124 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 227/250 Ended | E Time: 6.972s | ~Time Left: 160.348s |  Train Loss: 0.0961 | Train Acc. 97.0772% | Test Loss: 0.3976 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 228/250 Ended | E Time: 6.957s | ~Time Left: 153.053s |  Train Loss: 0.0715 | Train Acc. 97.7036% | Test Loss: 0.3774 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 229/250 Ended | E Time: 6.963s | ~Time Left: 146.214s |  Train Loss: 0.0940 | Train Acc. 97.1816% | Test Loss: 0.3999 | Test Acc. 87.5000%
Adas on BACH_transformed: T 2/3 | E 230/250 Ended | E Time: 7.695s | ~Time Left: 153.907s |  Train Loss: 0.0919 | Train Acc. 96.7641% | Test Loss: 0.3869 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 231/250 Ended | E Time: 6.992s | ~Time Left: 132.852s |  Train Loss: 0.0832 | Train Acc. 97.2860% | Test Loss: 0.3905 | Test Acc. 88.3333%
Adas on BACH_transformed: T 2/3 | E 232/250 Ended | E Time: 6.930s | ~Time Left: 124.732s |  Train Loss: 0.0934 | Train Acc. 97.2860% | Test Loss: 0.4626 | Test Acc. 85.8333%
Adas on BACH_transformed: T 2/3 | E 233/250 Ended | E Time: 6.925s | ~Time Left: 117.733s |  Train Loss: 0.0730 | Train Acc. 97.4948% | Test Loss: 0.3919 | Test Acc. 85.4167%
Adas on BACH_transformed: T 2/3 | E 234/250 Ended | E Time: 7.556s | ~Time Left: 120.896s |  Train Loss: 0.1106 | Train Acc. 95.7203% | Test Loss: 0.4336 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 235/250 Ended | E Time: 7.059s | ~Time Left: 105.880s |  Train Loss: 0.0720 | Train Acc. 97.7036% | Test Loss: 0.4187 | Test Acc. 85.4167%
Adas on BACH_transformed: T 2/3 | E 236/250 Ended | E Time: 7.050s | ~Time Left: 98.701s |  Train Loss: 0.0683 | Train Acc. 98.2255% | Test Loss: 0.3989 | Test Acc. 85.8333%
